evidence_id,source_id,nbs_id,suitability_family_id,variable,relationship,context,use_role,evidence_type,claim_basis,claim_scope,lineage_of,extraction_confidence,quote,page,reviewer_ok,raw_name,taxon,observed_dataset,attribution,locator_type,locator,commit_sha,justification_quote,justification_page,selection_justification,selection_justification_page,review_state,ruleset_version
ev_mat_singh26,singh_2026,agroforestry,agroforestry__planted_silvoarable,mean_annual_temperature,"{""shape"": ""monotonic_increasing_linear"", ""direction"": ""positive"", ""note"": ""the study criteria table fuzzy membership""}","{""study_country"": ""India"", ""study_region"": ""Odisha"", ""study_income_group"": ""LMIC"", ""fuzzy_function"": ""monotonically_increasing_linear"", ""note"": ""Only fuzzy function type stated; no numeric breakpoints given. Study region descriptive range: 20.17–28.27 °C (tropical/subtropical context)""}",structural_suitability,literature_relationship,table,practice_technology,,medium,"Annual mean temperature
°C
Monotonically increasing linear
Worldclim",4,false,"annual mean temperature (°C), monotonically increasing linear",,WorldClim v2 (~1 km),"[query 2026-09-18 by peetmate; reason:other; note:Suitability mathematical relationship missed] Singh et al. 2026, Table 1",page,,,,,,,,2026-06-23.relationship-reextract
ev_precip_singh26,singh_2026,agroforestry,agroforestry__planted_silvoarable,annual_precipitation,"{""shape"": ""sigmoidal_increasing"", ""direction"": ""positive"", ""note"": ""the study criteria table fuzzy membership (rainfall)""}","{""study_country"": ""India"", ""study_region"": ""Odisha"", ""study_income_group"": ""LMIC"", ""fuzzy_function"": ""sigmoidal_increasing"", ""note"": ""Only fuzzy function type stated; no numeric breakpoints given. Study region range: 1,146–2,054 mm/year. Paper treats higher rainfall as more suitable (sigmoidal increasing).""}",structural_suitability,literature_relationship,table,practice_technology,,medium,"Rainfall
Mm
Sigmoidal increasing
CHIRPS",4,false,"rainfall (mm), sigmoidal increasing",,CHIRPS 0.05°,"[query 2026-09-18 by peetmate; reason:other; note:Again there is relationship presented for suitability and the variable, this is VERY IMPORTANT TO CAPTURE AND HAS BEEN MISSED!] Singh et al. 2026, Table 1",page,,,,,,,,2026-06-23.relationship-reextract
ev_dist_road_qual_singh26,singh_2026,agroforestry,agroforestry__planted_silvoarable,distance_to_road,"{""shape"": ""monotonic_decreasing_linear"", ""direction"": ""negative"", ""note"": ""the study criteria table — socioeconomic distance vars; suitability declines with distance from road""}","{""study_country"": ""India"", ""study_region"": ""Odisha"", ""study_income_group"": ""LMIC"", ""fuzzy_function"": ""monotonically_decreasing_linear"", ""note"": ""Closer to road = higher suitability; no numeric breakpoints stated in Table 1""}",operational_risk,literature_relationship,table,practice_technology,,medium,"Distance from forest
meter
Monotonically decreasing linear
LULC
Distance from settlement
Distance from waterbody
Distance from cropland
Distance from road",4,false,"distance from road (m), monotonically decreasing linear",,ORSAC LULC-derived Euclidean distance,"[query 2026-09-18 by peetmate; note:THere are relationships for distance from forest, settlement, waterbody, cropland and road that is montotonically decreasing linear. This is an important relationship to capture and exactly th einformation we need for the suitability mapping. Also note there is no reason that corresponds to this type of issues, please create one.] Singh et al. 2026, Table 1",page,,,,,,,,2026-06-23.relationship-reextract
ev_dist_road_ml_singh26,singh_2026,agroforestry,agroforestry__planted_silvoarable,distance_to_road,"{""variable_importance"": 21.29, ""relative_weight"": 0.28, ""unit"": ""RF_variable_importance_score"", ""note"": ""ML variable importance score from RF model; NOT a suitability threshold""}","{""study_country"": ""India"", ""study_region"": ""Odisha"", ""study_income_group"": ""LMIC"", ""model"": ""Random Forest (RF)"", ""n_vars"": 15}",operational_risk,ml_importance,table,practice_technology,,medium,"TABLE 2 RF estimated weights for different variables (following the weight 
values suggested by Singh et al., 2022).
Sl. No.
Factors
Variable 
importance
Relative 
weight
1
Soil type
1.06
0.01
2
Soil depth
3.41
0.05
3
Soil texture
2.27
0.03
4
Soil drainage 
capacity
0.78
0.01
5
Soil hpH
2.38
0.03
6
Slope
0.85
0.01
7
Mean temperature
2.74
0.04
8
Minimum 
temperature
4.36
0.06
9
Maximum 
temperature
3.14
0.04
10
Precipitation
0.73
0.01
11
Distance from 
settlement
6.04
0.08
12
Distance from road
21.29
0.28
13
Distance from water
1.57
0.02
14
Distance from 
cropland
23.05
0.31
15
Distance from forest
1.03
0.01",8,false,Distance from road,,ORSAC LULC-derived Euclidean distance,[query 2026-09-18 by peetmate; reason:other; note:where is the context to understand the variable importance or weight?? do we need to standardize to compare between studies?] Singh et al. 2022 (pre-trained model applied here to Odisha scale-up),page,,,,,,,,2026-06-19.openalex-af
ev_dist_settlement_qual_singh26,singh_2026,agroforestry,agroforestry__planted_silvoarable,distance_to_settlement,"{""shape"": ""monotonic_decreasing_linear"", ""direction"": ""negative"", ""note"": ""the study criteria table — socioeconomic distance vars; suitability declines with distance from settlement""}","{""study_country"": ""India"", ""study_region"": ""Odisha"", ""study_income_group"": ""LMIC"", ""fuzzy_function"": ""monotonically_decreasing_linear"", ""note"": ""Paper uses Euclidean distance to built-up settlement areas as socioeconomic proximity variable. 'distance_to_settlement' is NOT a VONT canonical; mapped to 'accessibility_travel_time' as closest canonical — flag for VONT review/extension.""}",operational_risk,literature_relationship,table,practice_technology,,low,"Distance from forest
meter
Monotonically decreasing linear
LULC
Distance from settlement",4,true,"distance from settlement (m), monotonically decreasing linear",,ORSAC LULC-derived Euclidean distance to built-up areas,"[query 2026-09-18 by peetmate; reason:other; note:mathematical relationship missing] [reviewed 2026-08-06 by Namita-J; reason:confirmed_pass] Singh et al. 2026, Table 1",page,,,,,,,,2026-06-23.relationship-reextract
ev_dist_settlement_ml_singh26,singh_2026,agroforestry,agroforestry__planted_silvoarable,distance_to_settlement,"{""variable_importance"": 6.04, ""relative_weight"": 0.08, ""unit"": ""RF_variable_importance_score"", ""note"": ""ML variable importance score for 'Distance from settlement'; NOT a suitability threshold. VONT canonical 'accessibility_travel_time' is approximate — flag for extension.""}","{""study_country"": ""India"", ""study_region"": ""Odisha"", ""study_income_group"": ""LMIC"", ""model"": ""Random Forest (RF)"", ""n_vars"": 15}",operational_risk,ml_importance,table,practice_technology,,low,"TABLE 2 RF estimated weights for different variables (following the weight 
values suggested by Singh et al., 2022).
Sl. No.
Factors
Variable 
importance
Relative 
weight
1
Soil type
1.06
0.01
2
Soil depth
3.41
0.05
3
Soil texture
2.27
0.03
4
Soil drainage 
capacity
0.78
0.01
5
Soil hpH
2.38
0.03
6
Slope
0.85
0.01
7
Mean temperature
2.74
0.04
8
Minimum 
temperature
4.36
0.06
9
Maximum 
temperature
3.14
0.04
10
Precipitation
0.73
0.01
11
Distance from 
settlement
6.04
0.08
12
Distance from road
21.29
0.28
13
Distance from water
1.57
0.02
14
Distance from 
cropland
23.05
0.31
15
Distance from forest
1.03
0.01",8,true,Distance from settlement,,ORSAC LULC-derived Euclidean distance to built-up areas,[reviewed 2026-09-18 by peetmate] Singh et al. 2022 (pre-trained model applied here to Odisha scale-up),page,,,,,,,,2026-06-19.openalex-af
ev_land_cover_singh26,singh_2026,agroforestry,agroforestry__planted_silvoarable,land_cover,,"{""study_country"": ""India"", ""study_region"": ""Odisha"", ""study_income_group"": ""LMIC"", ""suitability_dimension"": ""system_constraint"", ""note"": ""LULC (cropland, fallow, wasteland, settlement) used as overlay/masking layer for intervention prescription. Cropland proximity also treated as socioeconomic suitability factor (monotonically decreasing linear). Functions as system_constraint gating layer.""}",structural_suitability,literature_relationship,table,practice_technology,,high,"TABLE 1 List of variables used in the study for agroforestry suitability mapping.
Criteria
Variables
Unit
Agroforestry classes/fuzzy scale for continuous data
Data sources
Very High
High
Moderate
Low
Soil
Soil type
Code
Fine loamy, clayey
Fine mixed
Course loamy, sandy loam
Clay sandy, sandy
NBSS & LUP
Depth
Mod deep
Mod shallow
Shallow
-
Texture
Fine
Fine to course
Course
-
Soil drainage
Very well
Well
Mod well
-
pH
−log(H+)
6.5–7.5
5.5–6.5
7.5–8.5
-
Topography
Slope
Degree
Sigmoidal decreasing
ALOS PALSAR
Climate
Annual mean temperature
°C
Monotonically increasing linear
Worldclim
Annual min. temperature
Annual max. temperature
Rainfall
Mm
Sigmoidal increasing
CHIRPS
Socioeconomic
Distance from forest
meter
Monotonically decreasing linear
LULC
Distance from settlement
Distance from waterbody
Distance from cropland
Distance from road
ORSAC",4,false,Distance from cropland (LULC layer),,Sentinel-2 RF LULC classification (2020); ORSAC,[dropped 2026-09-18 by peetmate; reason:other; note:useless evidence description - landcover is far too vague. again should be an issue that relate to this type of problem.] Singh et al. 2022 (pre-trained model applied here to Odisha scale-up),page,,,,,,,dropped,2026-06-19.openalex-af
ev_slope_inab_aa_def,inab_landcap_guatemala,agroforestry,agroforestry__planted_silvoarable,slope,,"{""country"": ""Guatemala"", ""class_code"": ""Aa""}",structural_suitability,literature_relationship,table,practice_technology,,high,"AGROFORESTERÍA CON CULTIVOS ANUALES (Aa):
Areas con limitaciones de pendiente y/o profundidad efectiva del
suelo, donde se permite la siembra de cultivos agrícolas asocia-
dos con árboles y/o con obras de conservación de suelos y prác-
ticas o técnicas agronómicas de cultivo. (English: AGROFORESTRY WITH ANNUAL CROPS (Aa): Areas with limitations of slope and/or effective soil depth, where planting of agricultural crops associated with trees and/or soil conservation works and agronomic practices/techniques is permitted.)",27,false,Pendiente (%),,,"[dropped 2026-09-18 by peetmate; reason:other; note:difficult to udnerstand the context, poor quality publication.] INAB (Instituto Nacional de Bosques, Guatemala) — methodology adapted from T.C. Sheng / Michaelsen",page,,,,,,,dropped,2026-06-20.grey-af
ev_soildepth_inab_aa_def,inab_landcap_guatemala,agroforestry,agroforestry__planted_silvoarable,soil_depth_to_bedrock,,"{""country"": ""Guatemala"", ""class_code"": ""Aa""}",structural_suitability,literature_relationship,table,practice_technology,,high,"AGROFORESTERÍA CON CULTIVOS ANUALES (Aa):
Areas con limitaciones de pendiente y/o profundidad efectiva del
suelo, donde se permite la siembra de cultivos agrícolas asocia-
dos con árboles y/o con obras de conservación de suelos y prác-
ticas o técnicas agronómicas de cultivo. (English: AGROFORESTRY WITH ANNUAL CROPS (Aa): Areas with limitations of slope and/or effective soil depth, where planting of agricultural crops associated with trees and/or soil conservation works and agronomic practices/techniques is permitted.)",27,true,Profundidad efectiva del suelo (cm),,,"[reviewed 2026-09-18 by peetmate] [dropped 2026-06-24 by peetmate; reason:constrained_aoi; note:INAB Guatemala land-capability classification assigns agroforestry as a residual/marginal-land bucket (what's left after prime agriculture + protection forest) — understates where AF is feasible + constrains the AOI. Down-graded per Pete 2026-06-24; not used for opportunity-space extent.] INAB (Instituto Nacional de Bosques, Guatemala) — methodology adapted from T.C. Sheng / Michaelsen",page,,,,,,,,2026-06-20.grey-af
ev_slope_inab_ap_def,inab_landcap_guatemala,agroforestry,agroforestry__shaded_perennial,slope,,"{""country"": ""Guatemala"", ""class_code"": ""Ap""}",structural_suitability,literature_relationship,table,practice_technology,,high,"AGROFORESTERÍA CON CULTIVOS PERMANENTES (Ap):
Areas con limitaciones de pendiente y profundidad, aptas para el
establecimiento de sistemas de cultivos permanentes asociados
con árboles (aislados, en bloques o plantaciones, ya sean espe-
cies frutales y otras con fines de producción de madera y otros
productos forestales). (English: AGROFORESTRY WITH PERMANENT CROPS (Ap): Areas with limitations of slope and depth, suitable for the establishment of permanent crop systems associated with trees (isolated, in blocks or plantations, whether fruit species and others for purposes of timber and other forest product production).)",27,false,Pendiente (%),,,"[dropped 2026-06-24 by peetmate; reason:constrained_aoi; note:INAB Guatemala land-capability classification assigns agroforestry as a residual/marginal-land bucket (what's left after prime agriculture + protection forest) — understates where AF is feasible + constrains the AOI. Down-graded per Pete 2026-06-24; not used for opportunity-space extent.] INAB (Instituto Nacional de Bosques, Guatemala) — methodology adapted from T.C. Sheng / Michaelsen",page,,,,,,,dropped,2026-06-20.grey-af
ev_soildepth_inab_ap_def,inab_landcap_guatemala,agroforestry,agroforestry__shaded_perennial,soil_depth_to_bedrock,,"{""country"": ""Guatemala"", ""class_code"": ""Ap""}",structural_suitability,literature_relationship,table,practice_technology,,high,"AGROFORESTERÍA CON CULTIVOS PERMANENTES (Ap):
Areas con limitaciones de pendiente y profundidad, aptas para el
establecimiento de sistemas de cultivos permanentes asociados
con árboles (aislados, en bloques o plantaciones, ya sean espe-
cies frutales y otras con fines de producción de madera y otros
productos forestales). (English: AGROFORESTRY WITH PERMANENT CROPS (Ap): Areas with limitations of slope and depth, suitable for the establishment of permanent crop systems associated with trees (isolated, in blocks or plantations, whether fruit species and others for purposes of timber and other forest product production).)",27,false,Profundidad efectiva del suelo (cm),,,"[dropped 2026-06-24 by peetmate; reason:constrained_aoi; note:INAB Guatemala land-capability classification assigns agroforestry as a residual/marginal-land bucket (what's left after prime agriculture + protection forest) — understates where AF is feasible + constrains the AOI. Down-graded per Pete 2026-06-24; not used for opportunity-space extent.] INAB (Instituto Nacional de Bosques, Guatemala) — methodology adapted from T.C. Sheng / Michaelsen",page,,,,,,,dropped,2026-06-20.grey-af
ev_slope_inab_ss_def,inab_landcap_guatemala,agroforestry,agroforestry__silvopastoral,slope,,"{""country"": ""Guatemala"", ""class_code"": ""Ss""}",structural_suitability,literature_relationship,table,practice_technology,,high,"SISTEMAS SILVOPASTORILES (Ss):
Areas con limitaciones de pendiente y/o profundidad, drenaje in-
terno que tienen limitaciones permanentes o transitorias de
pedregosidad y/o drenaje.  Permiten el desarrollo de pastos na-
turales o  cultivados y/o asociados con especies arbóreas. (English: SILVOPASTORAL SYSTEMS (Ss): Areas with limitations of slope and/or depth, internal drainage that have permanent or transitory limitations of stoniness and/or drainage. They permit the development of natural or cultivated pastures and/or those associated with tree species.)",27,false,Pendiente (%),,,"[dropped 2026-06-24 by peetmate; reason:constrained_aoi; note:INAB Guatemala land-capability classification assigns agroforestry as a residual/marginal-land bucket (what's left after prime agriculture + protection forest) — understates where AF is feasible + constrains the AOI. Down-graded per Pete 2026-06-24; not used for opportunity-space extent.] INAB (Instituto Nacional de Bosques, Guatemala) — methodology adapted from T.C. Sheng / Michaelsen",page,,,,,,,dropped,2026-06-20.grey-af
