evidence_id,source_id,nbs_id,suitability_family_id,variable,relationship,context,use_role,evidence_type,claim_basis,claim_scope,lineage_of,extraction_confidence,quote,page,reviewer_ok,raw_name,taxon,observed_dataset,attribution,locator_type,locator,commit_sha,justification_quote,justification_page,selection_justification,selection_justification_page,review_state,ruleset_version
ev_T6_areacover_seja2022_1,seja_2022,agroforestry,agroforestry__planted_silvoarable,ecosystem_service,"{""threshold"": 19.5, ""unit"": ""% of study area""}","{""location"": ""Uluguru Mountain, Morogoro, Tanzania"", ""total_area_ha"": 6928, ""suitable_land_units"": ""LU2-LU4""}",nbs_effect,literature_relationship,modelled,practice_technology,,low,"agroforestry, which occu-
pies 19.5% of the study area. Agroforestry has the potential to help restore tree
loss while also benefiting the environment and the economy by increasing agri-
cultural productivity, ecosystem facility, and human well-being (Ruheza et al.,
2012). This land use type was proposed to be more suitable for land mapping units
2 - 4 considering existing criteria.",16,false,agroforestry area allocation,,,"[VERIFY-FLAG mismatch: unit label includes '6928 Ha total' which is not stated in this quote; smuggled from elsewhere in paper] Ruheza et al., 2012",page,,,,,AHP+GIS combined spatial allocation result for agroforestry land use across study area,16,,
ev_T6_carbseq_singh24_1,singh_2024,agroforestry,agroforestry__planted_silvoarable,carbon_sequestration,"{""value"": 0.72, ""unit"": ""Pg C year-1"", ""direction"": ""positive"", ""scope"": ""global smallholder adoption""}",,nbs_effect,literature_relationship,cited_secondary,practice_technology,,medium,"widespread adoption of agroforestry 
by smallholders can potentially sequester 0.72 
Pg C year−1 globally [4].",2,false,carbon sequestration potential,,,"Lorenz K, Lal R (ref [4])",page,,,,,,,,
ev_T6_adopt_singh24_1,singh_2024,agroforestry,agroforestry__planted_silvoarable,adoption_rate,"{""bound_type"": ""upper"", ""value"": 10, ""unit"": ""%"", ""metric"": ""share of total agricultural land""}",,nbs_effect,literature_relationship,cited_secondary,practice_technology,,medium,"Despite benefits, agroforestry adoption rates remain low with under 10% of total agricultural land under agroforestry [5].",2,false,agroforestry adoption rate,,,Zomer RJ et al. (ref [5]),page,,,,,,,,2026-06-18.section-scope
ev_t3_erosion_sper24_1,sperandio_2024,agroforestry,agroforestry__planted_silvoarable,erosion_hazard,,"{""system"": ""agrosilvopastoral"", ""location"": ""Minas Gerais, Brazil""}",climate_risk,scoping_candidate,cited_secondary,practice_technology,,medium,"Slope, on the other hand, is related to soil depth and conditions greater susceptibility to erosion and limits land use practices",6,false,slope-related erosion susceptibility,,,"Everest et al., 2022",page,,,,,,,,
ev_t3_swr_sper24_1,sperandio_2024,agroforestry,agroforestry__planted_silvoarable,soil_water_retention,,"{""depth_layers_cm"": [5, 15, 30, 60, 100, 200], ""resolution_m"": 90, ""system"": ""agrosilvopastoral"", ""location"": ""Minas Gerais, Brazil""}",climate_risk,scoping_candidate,primary_measured,practice_technology,,medium,"Furthermore, we added water resources (N3) such as water availability layers for depths of 0–5 cm, 5–15 cm, 15–30 cm, 30–60 cm, 60–100 cm, and 100–200 cm, obtained from EMBRAPA with a spatial resolution of 90 m (version 2021 - https://geoinfo.cnps.embrapa.br/).",3,false,water availability layers,,EMBRAPA water availability 90m,,page,,,,,,,,2026-06-18.section-scope
ev_t6_ecosvc_sper24_1,sperandio_2024,agroforestry,agroforestry__planted_silvoarable,ecosystem_service,,"{""system"": ""agrosilvopastoral"", ""location"": ""Minas Gerais, Brazil"", ""land_type"": ""rocky outcrops / cerrado""}",nbs_effect,scoping_candidate,primary_measured,practice_technology,,low,"Despite their low suitability for agriculture, these points harbor high biodiversity and a rich presence of springs.",6,false,biodiversity and springs,,,,page,,,,,"Study highlights that low-agrosilvopastoral-suitability areas (rocky outcrops, Cerrado grassland) provide high ecosystem service value — relevant to M3/T6 ecosystem service layer.",,,
ev_t6_ecosvc_sper24_2,sperandio_2024,agroforestry,agroforestry__planted_silvoarable,ecosystem_service,,"{""service_type"": ""pollination"", ""system"": ""agrosilvopastoral"", ""location"": ""Minas Gerais, Brazil""}",nbs_effect,scoping_candidate,cited_secondary,practice_technology,,low,"native vegetation near cultivated areas maximizes pollination services, thereby enhancing crop productivity and stability",6,false,pollination services,,,"Dainese et al., 2019; Lázaro and Alomar, 2019; Bergamo et al., 2021",page,,,,,,,,
ev_T3_ero_unger2023_1,unger_2023,agroforestry,agroforestry__planted_silvoarable,erosion_hazard,"{""driver"": ""large low-structure agricultural land with sandy soils and low ground cover"", ""effect"": ""high wind speeds and promotion of erosion from wind""}","{""geographic_scope"": ""Brandenburg, Germany"", ""study_income_group"": ""high""}",climate_risk,literature_relationship,primary_measured,practice_technology,,medium,"large, low-structure agricultural land with sandy soils and
low ground cover may experience high wind speeds and promote erosion from wind [50].",7,false,wind erosion from large sandy arable fields,,,,page,,,,,,,,
ev_T3_wind_unger2023_1,unger_2023,agroforestry,agroforestry__planted_silvoarable,windbreak_protection,"{""effect"": ""lower wind speeds and reduction of the risk of erosion""}","{""geographic_scope"": ""Brandenburg, Germany"", ""study_income_group"": ""high""}",climate_risk,literature_relationship,primary_measured,practice_technology,,medium,"agroforestry systems can signiﬁcantly contribute to the structuring of the landscape, which
contributes to lower wind speeds and a reduction of the risk of erosion",7,false,agroforestry wind speed and erosion reduction,,,,page,,,,,,,,
ev_T3_micro_unger2023_1,unger_2023,agroforestry,agroforestry__planted_silvoarable,microclimate_buffering,"{""effect"": ""reduce evaporation rate in the immediate vicinity of the woody plants""}","{""geographic_scope"": ""Brandenburg, Germany"", ""study_income_group"": ""high""}",climate_risk,literature_relationship,primary_measured,practice_technology,,medium,"shade cast by woody plants can reduce the evaporation rate in the immediate vicinity
of the woody plants [31,52].",7,false,tree shade evaporation reduction,,,,page,,,,,,,,
ev_T6_adopt_unger2023_1,unger_2023,agroforestry,agroforestry__planted_silvoarable,adoption_rate,"{""area_ha"": 219, ""note"": ""absolute area established, not a rate""}","{""geographic_scope"": ""Brandenburg, Germany"", ""study_income_group"": ""high"", ""note"": ""Very low relative to synergy potential; agri-PV = 0 ha established""}",nbs_effect,literature_relationship,primary_measured,practice_technology,,low,"We identiﬁed and localized 219 ha
of land where the agroforestry systems were established",12,false,established agroforestry area in Brandenburg,,,[VERIFY-FLAG mismatch: Variable is labelled 'adoption_rate' but 219 ha is an absolute study-site area with no denominator; the quote does not state a rate. The encoded value is correct as an area figure but is mislabelled.],page,,,,,,,,
ev_T3_erosion_wotlolan2021_1,wotlolan_2021,agroforestry,agroforestry__planted_silvoarable,erosion_hazard,"{""lower"": 24, ""upper"": 80, ""unit"": ""tonnes/ha/year""}",,climate_risk,literature_relationship,cited_secondary,practice_technology,,high,"Soil
erosion due to persistent cultivation of market crops is
resulting in soil losses of 24 to 80 tonnes per hectare
per year (Wairiu 2016).",3,false,soil losses,,,Wairiu 2016,page,,,,,,,,
ev_T6_foodsec_wotlolan2021_1,wotlolan_2021,agroforestry,agroforestry__planted_silvoarable,food_security,"{""ahp_weight"": 0.447, ""direction"": ""highest_priority""}",,nbs_effect,literature_relationship,primary_measured,practice_technology,,high,"Food Beneﬁt is considered the most important need,
with an AHP criterion weight of 0.447.",12,false,Food Benefit,,,,page,,,,,,,,
ev_T6_ecosvc_wotlolan2021_1,wotlolan_2021,agroforestry,agroforestry__planted_silvoarable,ecosystem_service,"{""ahp_weight"": 0.18}",,nbs_effect,literature_relationship,primary_measured,practice_technology,,high,"From the AHP analysis it was evident that the Food Beneﬁt is considered the most important need, with an AHP criterion weight of 0.447. This suggests the beneﬁt offered by crops as a source of food is more than double the importance of Economic beneﬁt (0.180), the next highest beneﬁt type.",12,false,Economic benefit,,,,page,,,,,,,,2026-06-18.section-scope
ev_t6_ecosvc_yadav24_10,yadav_2024,agroforestry,agroforestry__planted_silvoarable,ecosystem_service,"{""listed_services"": [""UHI_mitigation"", ""air_quality_improvement"", ""runoff_reduction"", ""erosion_control"", ""NTFPs"", ""timber_production"", ""water_quality_enhancement"", ""slope_protection"", ""biodiversity_cultural_services""], ""direction"": ""positive — all services associated with agroforestry / tree plantation""}","{""application"": ""agroforestry / urban tree DSS"", ""region"": ""general""}",nbs_effect,scoping_candidate,cited_secondary,practice_technology,,medium,"Previous DSSs for tree selection have focused on various ecosystem services, including urban heat island (UHI) mitigation (23), air quality improvement (29), runoff reduction and erosion control (26), non-timber forest products (NTFPs) (28), timber production (30), water quality enhancement (19), slope protection (25), and biodiversity and cultural services (27).",2,false,ecosystem services,,,"citing refs 19,23,25,26,27,28,29,30 — various tree DSS studies; review by same group [6]",page,,,,,,,,
ev_t6_runoff_yadav24_11,yadav_2024,agroforestry,agroforestry__planted_silvoarable,runoff_reduction,"{""direction"": ""positive — agroforestry increases soil erosion control""}","{""application"": ""agroforestry"", ""region"": ""India""}",nbs_effect,scoping_candidate,cited_secondary,practice_technology,,low,"By ensuring informed decisions, agroforestry can increase ecosystem service benefits, including nutrient enrichment, soil erosion control, and soil quality improvement [7].",2,false,soil erosion control,,,citing ref [7] — not identified by name in this paper,page,,,,,,,,
ev_soil_organic_carbon_mantino26_02,mantino_2026,agroforestry,agroforestry__silvopastoral,soil_organic_carbon,"{""soc_accumulation_topsoil_mean_mg_c_ha_yr"": 0.24, ""soc_accumulation_topsoil_low_mg_c_ha_yr"": 0.09, ""soc_accumulation_topsoil_high_mg_c_ha_yr"": 0.46, ""soc_accumulation_tree_biomass_mean_mg_c_ha_yr"": 0.65, ""soc_accumulation_tree_biomass_low_mg_c_ha_yr"": 0.004, ""soc_accumulation_tree_biomass_high_mg_c_ha_yr"": 1.85, ""soil_depth_cm"": 30, ""unit"": ""Mg C ha⁻¹ yr⁻¹""}","{""region"": ""France"", ""system"": ""silvoarable"", ""n_sites"": 6, ""note"": ""FAMILY-MISFILE FLAG: Cardinael et al. (2017) studied silvoarable (crop+tree) systems, not silvopastoral (crop+livestock+tree). Filed under silvopastoral because the host source is mantino_2026 which covers both MF and AF. Central review should consider re-assigning to agroforestry__planted_silvoarable.""}",nbs_effect,literature_relationship,cited_secondary,practice_technology,,medium,"Cardinael et al. (2017), through a field study across six sites in France, demonstrated that in silvoarable systems, the mean soil organic carbon (SOC) stock accumulation rate was 0.24 (0.09–0.46) Mg C ha⁻1 yr⁻1 in the top 30 cm of soil, and 0.65 (0.004–1.85) Mg C ha⁻1 yr⁻1 in tree biomass. Increased SOC stocks were also found in deeper soil layers at two of the silvoarable sites.",14,false,soil organic carbon (SOC) stock accumulation rate,,"field measurements, 6 sites in France (Cardinael et al. 2017)",Cardinael et al. (2017),page,,,,,,,,2026-06-19.openalex-af
ev_tree_canopy_cover_mantino26_03,mantino_2026,agroforestry,agroforestry__silvopastoral,tree_canopy_cover,"{""weight_gain_increase_max_pct"": 20, ""unit"": ""% increase in livestock weight gain""}","{""region"": ""Mediterranean"", ""system"": ""silvopastoral"", ""livestock_species"": [""cattle (steers and heifers)"", ""sheep""], ""mechanism"": ""heat stress reduction via shade"", ""suitability_dimension"": ""system_constraint""}",nbs_effect,literature_relationship,cited_secondary,practice_technology,,medium,"In the Mediterranean, trees can reduce heat stress in steers and heifers, resulting in up to a 20% increase in weight gain (Ripamonti et al. 2025a). Similarly, tree canopy shade has been shown to reduce heat stress in sheep (Turini et al. 2025).",13,true,tree canopy shade,,,[reviewed 2026-08-06 by Namita-J; reason:confirmed_pass] [reviewed 2026-07-15 by Namita-J; reason:confirmed_pass] [reviewed 2026-07-02 by Namita-J; reason:confirmed_pass] Ripamonti et al. (2025a); Turini et al. (2025),page,,,,,,,,2026-06-19.openalex-af
EV_lohbeck_2020_006,lohbeck_2020,agroforestry,agroforestry__regeneration_farmland,tree_canopy_cover,"{""variable"": ""tree_density"", ""unit"": ""trees_ha"", ""delta_min"": 12, ""delta_max"": 16, ""direction"": ""increase_vs_non_fmnr"", ""reference_species"": ""Faidherbia albida"", ""reference_density"": 100, ""reference_location"": ""Zinder""}","{""country"": ""Niger"", ""region"": ""Zinder""}",nbs_effect,literature_relationship,cited_secondary,practice_technology,,high,Reij and Garrity (2016) estimated there are over 100 Faidherbia albida trees ha−1 in cropland in Zinder. Tree densities on FMNR ﬁelds in Niger were higher by 12–16 trees ha−1 compared to areas where FMNR was not p,9,False,tree densities on FMNR ﬁelds ... higher by 12–16 trees ha−1,,,cited from Reij and Garrity 2016,page,,b688621632ab86d13d784de709c818f0c4efa704,,,,,,v1.2
